State_Name,District_Name,Court_Efficiency_Index_PCA,Total_Population,Pending cases,Cases_per_Capita,Judicial_Efficiency_Index_per_Capita
ANDHRA PRADESH,East Godavari,0.841024845,5154296,80767,0.01566984123535,0.0131787257961349
ANDHRA PRADESH,Guntur,0.881946659,4887813,93850,0.019200816397845,0.0169340958721518
ANDHRA PRADESH,Kurnool,0.87761366,4053463,82036,0.0202384973046503,0.0177615816924343
ANDHRA PRADESH,Krishna,0.869058554,4517398,92372,0.0204480543888318,0.0177705565792715
ANDHRA PRADESH,Prakasam,0.762434489,3397448,63791,0.0187761519823114,0.0143155858420199
ANDHRA PRADESH,Srikakulam,0.814577614,2703114,27984,0.0103525045558566,0.0084329184600338
ANDHRA PRADESH,Visakhapatnam,0.765812439,4290589,80818,0.0188361085156373,0.0144249262036289
ANDHRA PRADESH,Vizianagaram,0.808372195,2344474,26854,0.0114541683976874,0.0092592312495382
ANDHRA PRADESH,West Godavari,0.79635177,3936966,64010,0.0162587129276707,0.0129476548178724
UTTAR PRADESH,Bareilly,0.61466973,4448359,231647,0.0520747088982701,0.0320087472583283
UTTAR PRADESH,Gorakhpur,0.476833923,4440895,266667,0.0600480308586444,0.0286329381227525
UTTAR PRADESH,Hardoi,0.608741745,4092845,191777,0.0468566486148388,0.0285235980426488
UTTAR PRADESH,Chitrakoot,0.65419719,991730,34218,0.034503342643663,0.0225719898030915
UTTAR PRADESH,Meerut,0.729268248,3443689,343835,0.0998449627710283,0.0728137610716531
UTTAR PRADESH,Bahraich,0.592197886,3487731,172929,0.0495820921969039,0.0293624101824636
UTTAR PRADESH,Ghaziabad,0.730557769,4681645,432309,0.0923412603903115,0.067460625177394
UTTAR PRADESH,Fatehpur,0.530401876,2632733,106334,0.0403892077168478,0.0214225115431697
UTTAR PRADESH,Shrawasti,0.610574783,1117361,38694,0.0346298107773584,0.0211440892007166
UTTAR PRADESH,Jaunpur,0.47682235,4494204,214264,0.0476756284316421,0.0227328051865024
UTTAR PRADESH,Pilibhit,0.638844314,2031007,102167,0.0503036178604997,0.0321361802438091
UTTAR PRADESH,Mainpuri,0.524487221,1868529,103973,0.0556443062965573,0.0291847275739541
UTTAR PRADESH,Ambedkar Nagar,0.55985313,2397888,92061,0.0383925354311794,0.0214941811297817
UTTAR PRADESH,Sitapur,0.503294683,4483992,205143,0.045750081623696,0.0230257728280222
UTTAR PRADESH,Auraiya,0.543280011,1379545,65457,0.0474482528659811,0.025777687338961
UTTAR PRADESH,Budaun,0.613299935,3681896,153015,0.0415587512520723,0.0254879794415771
UTTAR PRADESH,Kanpur Nagar,0.633688805,4581268,634087,0.1384086239879439,0.0877079955366145
UTTAR PRADESH,Gautam Buddha Nagar,0.746429051,1648115,436473,0.2648316409959256,0.1976780304633615
UTTAR PRADESH,Ballia,0.471112603,3239774,130886,0.0403997315862155,0.0190328227080833
UTTAR PRADESH,Lalitpur,0.562738069,1221592,64498,0.0527983156405739,0.029711622190029
UTTAR PRADESH,Lucknow,0.572832336,4589838,492563,0.1073159880588378,0.0614740681298921
UTTAR PRADESH,Etah,0.567801365,1774480,80468,0.0453473693701816,0.0257482982275483
UTTAR PRADESH,Muzaffarnagar,0.497911539,4143512,147394,0.0355722392019137,0.017711828366701
UTTAR PRADESH,Varanasi,0.730433942,3676841,485208,0.1319632804355695,0.0963904591278045
UTTAR PRADESH,Ghazipur,0.53975398,3620268,167658,0.0463109360964436,0.0249965120755811
UTTAR PRADESH,Firozabad,0.508585323,2498156,156615,0.0626922417975498,0.031884354044201
UTTAR PRADESH,Agra,0.681462681,4418797,419721,0.0949853546112211,0.0647289744090984
UTTAR PRADESH,Pratapgarh,0.581794862,3209141,195459,0.060906952982122,0.0354353523050741
UTTAR PRADESH,Etawah,0.547528535,1581810,67445,0.0426378642188379,0.0233454473312692
UTTAR PRADESH,Kushinagar,0.514590676,3564544,184211,0.051678699996409,0.0265933771659533
UTTAR PRADESH,Bara Banki,0.552789995,3260699,134733,0.0413202813261819,0.0228414381076986
UTTAR PRADESH,Kaushambi,0.534596175,1599596,69520,0.0434609738959087,0.0232340704065276
UTTAR PRADESH,Mahoba,0.708968421,875958,43695,0.0498825286143856,0.0353651375472282
UTTAR PRADESH,Banda,0.593565144,1799410,68952,0.0383192268576922,0.0227449574077547
UTTAR PRADESH,Deoria,0.461401604,3100946,172254,0.0555488550913172,0.0256303308394973
UTTAR PRADESH,Mau,0.496807963,2205968,111523,0.0505551304461352,0.0251161913761437
UTTAR PRADESH,Aligarh,0.521666109,3673889,188190,0.0512236488364237,0.0267216415772795
UTTAR PRADESH,Azamgarh,0.645853839,4613913,198253,0.0429685171783689,0.027751381775787
UTTAR PRADESH,Baghpat,0.601852564,1303048,57939,0.0444642100674725,0.0267608988353429
UTTAR PRADESH,Basti,0.46622328,2464464,115126,0.0467144174149023,0.0217793489104649
UTTAR PRADESH,Bijnor,0.644291914,3682713,188111,0.0510794623420288,0.0329100845584366
UTTAR PRADESH,Gonda,0.577859717,3433919,189326,0.0551340902333456,0.0318597697792935
UTTAR PRADESH,Kanpur Dehat,0.62170548,1796184,161787,0.0900726206223861,0.0559986418388984
UTTAR PRADESH,Mahrajganj,0.506667908,2684703,108499,0.0404137813381964,0.0204763660449934
UTTAR PRADESH,Mathura,0.611633751,2547184,172858,0.0678623923517107,0.0415069295859105
UTTAR PRADESH,Moradabad,0.658901624,4772006,164218,0.034412781543024,0.0226746376450557
UTTAR PRADESH,Rae Bareli,0.551171812,3405559,171568,0.0503788071209454,0.02776737840725
UTTAR PRADESH,Rampur,0.565583565,2335819,85530,0.0366167070308101,0.0207098077010461
UTTAR PRADESH,Saharanpur,0.658274399,3466382,250221,0.072185062119524,0.0475175783835073
UTTAR PRADESH,Shahjahanpur,0.6361804,3006538,172949,0.057524302037759,0.0365958334801023
UTTAR PRADESH,Siddharthnagar,0.48606821,2559297,102843,0.0401840818005882,0.0195322047113054
UTTAR PRADESH,Sonbhadra,0.521948206,1862559,63918,0.034317302163314,0.0179118542989016
UTTAR PRADESH,Sultanpur,0.437242329,3797117,231800,0.0610463148752066,0.0266920328929026
UTTAR PRADESH,Unnao,0.466136392,3108367,113802,0.0366115069423912,0.0170659557518092
UTTAR PRADESH,Farrukhabad,0.640893619,1885204,97317,0.051621469082391,0.0330838701383102
UTTAR PRADESH,Hamirpur,0.654156739,1104285,84726,0.0767247585541776,0.0501900178563631
UTTAR PRADESH,Jhansi,0.548306988,1998603,108220,0.0541478222538443,0.0296896293267647
UTTAR PRADESH,Balrampur,0.629848906,2148665,95918,0.0446407420421517,0.0281169225382774
UTTAR PRADESH,Mirzapur,0.550471717,2496970,104420,0.0418186842453053,0.023020002919194
UTTAR PRADESH,Kannauj,0.659864939,1656616,82765,0.0499602804753787,0.0329670374283086
UTTAR PRADESH,Sant Kabir Nagar,0.630494594,1715183,78106,0.0455379979862207,0.028711461551895
UTTAR PRADESH,Chandauli,0.594237414,1952756,98098,0.0502356669240806,0.029851912803531
WEST BENGAL,Birbhum,0.580448655,3502404,68582,0.0195814075132394,0.0113660016540667
MAHARASHTRA,Nandurbar,0.806404206,1648295,28769,0.017453793162025,0.014074812216511
MAHARASHTRA,Dhule,0.728315384,2050862,49080,0.0239314005525481,0.0174296071830869
MAHARASHTRA,Jalgaon,0.733343757,4229917,118027,0.0279029115701324,0.0204624260020797
MAHARASHTRA,Buldana,0.720361938,2586258,112823,0.0436240313224744,0.0314250917468303
MAHARASHTRA,Akola,0.767940364,1813906,91576,0.050485526813407,0.0387698738378195
MAHARASHTRA,Amravati,0.762482656,2888445,146542,0.050733872377698,0.0386836977597122
MAHARASHTRA,Wardha,0.787768748,1300774,74573,0.0573297129247663,0.0451625561739425
MAHARASHTRA,Nagpur,0.708405219,4653570,296440,0.0637016312207617,0.0451265680156009
MAHARASHTRA,Bhandara,0.81702323,1200334,27298,0.0227420034756992,0.018580745136387
MAHARASHTRA,Gondiya,0.824863825,1322507,31149,0.0235529944264945,0.0194280130728419
MAHARASHTRA,Gadchiroli,0.838608676,1072942,17930,0.0167110617349306,0.0140140413560844
MAHARASHTRA,Chandrapur,0.705453665,2204307,101139,0.0458824474086413,0.0323679406835957
MAHARASHTRA,Yavatmal,0.75906159,2772348,124994,0.0450859704481544,0.0342230284150691
MAHARASHTRA,Nanded,0.697922119,3361292,100584,0.0299242077153665,0.0208847664581048
MAHARASHTRA,Parbhani,0.768259364,1836086,96519,0.0525677991118063,0.040385703912516
MAHARASHTRA,Jalna,0.719583096,1959046,80601,0.0411429849018348,0.0296057964543435
MAHARASHTRA,Aurangabad,0.662718657,3701282,235247,0.0635582481961655,0.0421212368858355
MAHARASHTRA,Nashik,0.592779974,6107187,261959,0.042893561307358,0.0254264441565431
MAHARASHTRA,Thane,0.652981907,11060148,467311,0.0422517854191462,0.0275896514171489
MAHARASHTRA,Mumbai,0.660128484,3085411,588093,0.1906044283889569,0.1258234123560887
MAHARASHTRA,Pune,0.705062415,9429408,696465,0.0738609465196542,0.0520765773273332
MAHARASHTRA,Ahmadnagar,0.704466272,4543159,212679,0.046813021512124,0.0329781947457018
MAHARASHTRA,Latur,0.697295275,2454196,108810,0.0443363121771855,0.0309155009920764
MAHARASHTRA,Osmanabad,0.714301796,1657576,88317,0.0532808148766632,0.038058581758744
CHHATTISGARH,Koriya,0.834399155,658917,13472,0.020445670699041,0.017059850354688
MAHARASHTRA,Solapur,0.688193333,4317756,246099,0.056996967869421,0.0392249332889507
MAHARASHTRA,Satara,0.691260361,3003741,127859,0.0425665861337578,0.029424593697359
MAHARASHTRA,Ratnagiri,0.76486479,1615069,30126,0.0186530730266013,0.014267078783346
MAHARASHTRA,Sindhudurg,0.705422642,849651,18765,0.0220855386505753,0.0155796390248819
MAHARASHTRA,Kolhapur,0.713350881,3876001,155038,0.0399994736843463,0.0285336597922647
MAHARASHTRA,Sangli,0.720322579,2822143,109809,0.038909793018993,0.0280276024557972
MAHARASHTRA,Washim,0.77395778,1197160,50502,0.0421848374486284,0.0326492831414013
MAHARASHTRA,Mumbai,0.650081335,3085411,134443,0.0435737734778284,0.0283264968334542
MAHARASHTRA,Mumbai,0.436294256,3085411,26578,0.0086140873938674,0.0037582768506263
MAHARASHTRA,Mumbai,0.83288165,3085411,7912,0.0025643261140898,0.0021357801650412
JHARKHAND,Bokaro,0.80061897,2062330,27906,0.0135312971250963,0.0108334131670586
JHARKHAND,Dumka,0.750786441,1321442,13491,0.0102093016568264,0.0076650052560241
JHARKHAND,Kodarma,0.820456011,716259,17091,0.0238614802745934,0.019577294922648
JHARKHAND,Gumla,0.721928655,1025213,10875,0.0106075517965534,0.0076578956013287
JHARKHAND,Godda,0.72634456,1313551,17832,0.013575415039081,0.0098604288633787
JHARKHAND,Hazaribagh,0.741305381,1734495,43536,0.0251001011821884,0.0186068400700007
JHARKHAND,Lohardaga,0.788627414,461790,6532,0.0141449576647393,0.0111551013842829
JHARKHAND,Dhanbad,0.747665154,2684487,62372,0.0232342343248449,0.0173714273845572
JHARKHAND,Giridih,0.74439911,2445474,44514,0.0182026061205312,0.013550003795804
JHARKHAND,Jamtara,0.811164307,791042,6801,0.008597520738469,0.0069740019517383
JHARKHAND,Chatra,0.779443753,1042886,22570,0.0216418668962858,0.0168686179555675
JHARKHAND,Pakur,0.636979896,900422,6718,0.0074609460897223,0.0047524726642929
JHARKHAND,Deoghar,0.793214244,1492073,26606,0.0178315672222471,0.0141442531135299
JHARKHAND,Simdega,0.754904081,599578,3740,0.0062377205301061,0.0047088806843146
JHARKHAND,Latehar,0.770273294,726978,10016,0.0137775833656589,0.0106125045224257
JHARKHAND,Sahibganj,0.763596563,1150567,13035,0.0113291968220885,0.0086509357548973
JHARKHAND,Ranchi,0.796065466,2914253,72878,0.0250074375834905,0.0199075574533672
JHARKHAND,Ramgarh,0.599010272,949443,14952,0.0157481807754651,0.0094333220498165
JHARKHAND,Khunti,0.849780143,531885,5299,0.0099626799026105,0.0084660875523036
CHHATTISGARH,Bilaspur,0.820651845,2663629,58402,0.0219257261427924,0.0179933876120473
CHHATTISGARH,Raipur,0.779684716,4063872,90137,0.0221800785064096,0.0172934682111277
CHHATTISGARH,Surguja,0.801407621,2359886,16291,0.0069032995661654,0.005532356882371
CHHATTISGARH,Raigarh,0.804715309,1493984,29993,0.0200758508792597,0.0161553445437414
CHHATTISGARH,Durg,0.779488164,3343872,43693,0.0130665886732506,0.0101852512146553
CHHATTISGARH,Rajnandgaon,0.856532203,1537133,22509,0.0146434953904444,0.0125426253663977
CHHATTISGARH,Mahasamund,0.77169832,1032754,15029,0.0145523522542638,0.0112300257866636
CHHATTISGARH,Uttar Bastar Kanker,0.876749759,748941,6306,0.0084198888831029,0.0073821355490672
CHHATTISGARH,Bastar,0.783996207,1413199,10105,0.0071504437803876,0.0056059208021906
CHHATTISGARH,Dakshin Bastar Dantewada,0.925534584,533638,3000,0.0056217885532889,0.0052031597300042
ODISHA,Cuttack,0.592237447,2624470,168311,0.0641314246304968,0.0379810311956383
ODISHA,Nuapada,0.600994739,610382,12329,0.0201988263087705,0.0121393883455459
ODISHA,Ganjam,0.584473012,3529031,83841,0.0237575130396984,0.0138856252039418
ODISHA,Koraput,0.575233661,1379647,44035,0.0319175847155105,0.0183600691061807
ODISHA,Dhenkanal,0.641547066,1192811,43356,0.0363477533322546,0.0233187945059996
ODISHA,Gajapati,0.812739575,577817,6769,0.0117147816696289,0.009521066675392
ODISHA,Kalahandi,0.589842182,1576869,37116,0.0235377827834778,0.0138835771564486
ODISHA,Sambalpur,0.503144189,1041099,86627,0.0832072646309332,0.0418652516816393
ODISHA,Jharsuguda,0.504318995,579505,40564,0.0699976704256218,0.0353011548013908
ODISHA,Kendujhar,0.486442704,1801733,52690,0.0292440666846863,0.0142255628740551
ODISHA,Puri,0.492102651,1698730,56955,0.0335279885561566,0.0164992120511823
ODISHA,Sundargarh,0.558375623,2093437,92153,0.0440199537889126,0.0245796691213153
ODISHA,Balangir,0.580007064,1648997,47818,0.0289982334716194,0.0168191802570605
ODISHA,Bhadrak,0.472338384,1506337,98500,0.0653904139644714,0.0308864024610694
ODISHA,Kandhamal,0.748205375,733110,16434,0.0224168269427507,0.0167723904090109
ODISHA,Baudh,0.709506913,441162,17642,0.0399898450002493,0.0283730714774753
ODISHA,Mayurbhanj,0.580259524,2519738,75800,0.0300824927036064,0.0174556528969281
ODISHA,Bargarh,0.488870934,1481255,47320,0.0319458837269747,0.0156174140150615
GUJARAT,Gandhinagar,0.681030931,1391753,39619,0.0284669765396589,0.0193868915355591
GUJARAT,Ahmadabad,0.711885636,7214225,518580,0.071882981193406,0.0511724617844439
GUJARAT,Surat,0.671326148,6081322,140104,0.0230384117137688,0.0154662881918424
GUJARAT,Mahesana,0.746211631,2035064,42702,0.0209831238722713,0.0156578510882026
GUJARAT,Rajkot,0.743681642,3804558,101831,0.0267655270336265,0.0199050310933627
GUJARAT,Amreli,0.786302565,1514190,20051,0.0132420634134421,0.0104122684278822
GUJARAT,Banas Kantha,0.783467771,3120506,33246,0.0106540413638044,0.0083470980394416
GUJARAT,Bharuch,0.693941629,1551019,36282,0.0233923633430667,0.0162329347244476
GUJARAT,Bhavnagar,0.7143897,2880365,39377,0.0136708368557457,0.0097663050401251
GUJARAT,Jamnagar,0.738590879,2160119,26270,0.0121613670357975,0.0089822747688113
GUJARAT,Junagadh,0.740717065,2743082,23647,0.0086205953741083,0.0063854221040621
GUJARAT,Kachchh,0.754669101,2092371,60873,0.029092832963179,0.0219554620978655
GUJARAT,Sabar Kantha,0.746765277,2428589,25172,0.0103648661836152,0.0077401221666753
GUJARAT,Surendranagar,0.766935138,1756268,22571,0.0128516832283,0.0098564074502285
GUJARAT,Vadodara,0.726352968,4165626,99054,0.0237788990178186,0.0172718738773648
GUJARAT,Narmada,0.858021355,590297,8798,0.0149043617026683,0.0127882606235335
GUJARAT,Tapi,0.79339331,807022,5366,0.0066491371982424,0.0052753809703576
GUJARAT,Valsad,0.790704865,1705678,38770,0.0227299642722717,0.0179726933313614
MADHYA PRADESH,Jabalpur,0.733349203,2463289,147189,0.0597530375039226,0.0438198424303307
MADHYA PRADESH,Narsimhapur,0.870155553,1091854,19377,0.0177468782456262,0.0154425446538465
MADHYA PRADESH,Hoshangabad,0.811140993,1241350,30078,0.0242300720989245,0.0196540047427832
MADHYA PRADESH,Umaria,0.785603314,644758,10866,0.0168528347069753,0.013239642796094
MADHYA PRADESH,Panna,0.815461128,1016520,15879,0.0156209420375398,0.0127382710143548
MADHYA PRADESH,Alirajpur,0.868518432,728999,7196,0.0098710697819887,0.0085732060492154
MADHYA PRADESH,Jhabua,0.83586369,1025048,16762,0.0163524049605481,0.0136683815506981
MADHYA PRADESH,Shahdol,0.75664293,1066063,29301,0.0274852424293873,0.0207965143635319
MADHYA PRADESH,Datia,0.789460633,786754,16776,0.0213230565081334,0.0168337136884057
MADHYA PRADESH,Rajgarh,0.792205028,1545814,37115,0.0240100037908829,0.0190208457254365
MADHYA PRADESH,Morena,0.721525829,1965970,50356,0.0256138191325401,0.0184810320834621
MADHYA PRADESH,Shajapur,0.813400858,1512681,32305,0.0213561220111841,0.0173710879674498
MADHYA PRADESH,Chhindwara,0.794963136,2090922,37139,0.0177620207736108,0.0141201517358868
MADHYA PRADESH,Sidhi,0.725674501,1127033,32109,0.0284898490106323,0.0206743569643559
MADHYA PRADESH,Anuppur,0.800222642,749237,14768,0.0197107190381681,0.0157729636644426
MADHYA PRADESH,Shivpuri,0.861735179,1726050,32586,0.0188789432519336,0.0162686495425358
MADHYA PRADESH,Raisen,0.867880403,1331597,20994,0.015766031314279,0.013683029610747
MADHYA PRADESH,Sehore,0.869927247,1311332,24904,0.0189913767070429,0.0165211160554977
MADHYA PRADESH,Balaghat,0.867067915,1701698,24037,0.0141253030796298,0.0122475970899977
MADHYA PRADESH,Damoh,0.827978755,1264219,22062,0.0174510903569713,0.0144491320671576
MADHYA PRADESH,Vidisha,0.770978755,1458875,31892,0.0218606803187387,0.0168541200955942
MADHYA PRADESH,Bhind,0.758170641,1703005,35431,0.0208049888285706,0.0157737317161552
MADHYA PRADESH,Guna,0.813142066,1241519,31101,0.0250507644264807,0.0203698303406278
MADHYA PRADESH,Singrauli,0.652664678,1178273,40145,0.0340710514456327,0.0222369718208853
MADHYA PRADESH,Satna,0.754143295,2228935,61065,0.02739649204665,0.0206608807835019
MADHYA PRADESH,Seoni,0.785282014,1379131,24842,0.0180127921132945,0.0141451216684912
MADHYA PRADESH,Mandsaur,0.80003428,1340411,38604,0.0288001217537009,0.0230410846711344
MADHYA PRADESH,Tikamgarh,0.811178117,1445166,30249,0.0209311594654178,0.0169788985217843
MADHYA PRADESH,Betul,0.847219895,1575362,24861,0.0157811347487117,0.0133700913247843
MADHYA PRADESH,Dhar,0.845116369,2185793,45615,0.0208688562915152,0.0176366120542681
MADHYA PRADESH,Chhatarpur,0.792870665,1762375,36459,0.0206874246400453,0.0164024521314901
MADHYA PRADESH,Dewas,0.795172613,1563715,39667,0.0253671545006602,0.0201712665286647
MADHYA PRADESH,Mandla,0.842773471,1054905,13258,0.0125679563562595,0.0105919402017413
MADHYA PRADESH,Ratlam,0.795163012,1455069,44180,0.0303628212820148,0.0241433924234245
MADHYA PRADESH,Sagar,0.734934409,2378458,67596,0.0284200940273067,0.0208869050076831
MADHYA PRADESH,Gwalior,0.758902553,2032036,93571,0.0460479046631063,0.034945872409132
MADHYA PRADESH,Ujjain,0.68882532,1986864,72318,0.0363980624743314,0.0250719070312613
MADHYA PRADESH,Rewa,0.656669486,2365106,87325,0.036922235197915,0.0242457052093859
MADHYA PRADESH,Indore,0.626908307,3276697,231780,0.0707358660260622,0.0443449020145774
MADHYA PRADESH,Ashoknagar,0.8262027,845071,17220,0.0203769860757261,0.0168355209136273
MADHYA PRADESH,Burhanpur,0.868390638,757847,10864,0.0143353473722268,0.0124486814505196
MADHYA PRADESH,Bhopal,0.726933169,2371061,136361,0.0575105406398232,0.04180631955821
KARNATAKA,Bidar,0.809795461,1703300,35209,0.0206710503140961,0.0167393227184577
KARNATAKA,Raichur,0.825376614,1928812,37098,0.0192336007863907,0.0158749642920989
KARNATAKA,Koppal,0.854858402,1389920,37269,0.0268137734545873,0.0229219795269785
KARNATAKA,Gadag,0.869066545,1064570,20945,0.0196746104060794,0.0170985456898325
KARNATAKA,Dharwad,0.775436634,1847023,51622,0.0279487586240128,0.0216724913118829
KARNATAKA,Uttara Kannada,0.781947993,1437169,41537,0.0289019593381154,0.0225998290982069
KARNATAKA,Haveri,0.826893735,1597668,44489,0.0278462108523172,0.0230258572972701
KARNATAKA,Chitradurga,0.834195974,1659456,47754,0.0287769003818118,0.0240055744427065
KARNATAKA,Davanagere,0.779474326,1945497,41997,0.0215867719148371,0.0168263344888334
KARNATAKA,Udupi,0.798212664,1177361,35761,0.0303738615428912,0.0242448009381183
KARNATAKA,Kolar,0.78201567,1536401,55239,0.035953504326019,0.0281162037743596
KARNATAKA,Mandya,0.699677445,1805769,90347,0.0500324238593086,0.0350065584930381
KARNATAKA,Hassan,0.705467147,1776421,91765,0.0516572366573013,0.0364424833665302
KARNATAKA,Dakshina Kannada,0.766429321,2089649,60312,0.0288622634710422,0.022120884994634
KARNATAKA,Kodagu,0.786595173,554519,18791,0.033887026413883,0.0266553714044838
KARNATAKA,Ramanagara,0.661081603,1082636,55773,0.051515929638401,0.0340562333453894
KARNATAKA,Chikkaballapura,0.725011655,1255104,44619,0.035550042068227,0.0257741948352048
KARNATAKA,Yadgir,0.779870085,1174271,23302,0.0198438009624694,0.0154755867433241
LAKSHADWEEP,Lakshadweep,0.662637251,64473,45532903,706.2321126673181,467.975705705794
